file_path,file_name,folder,status,confidence,min_distance,closest_reference,dimensions,file_size_kb,phash
"C:\Users\user\UI-TARS-desktop\kelly-lora-test.png","kelly-lora-test.png","C:\Users\user\UI-TARS-desktop",GOOD,64.75,85,"facing to the left.png",1344x768,762.88,f39993398e73cce66643933399e64c9b8cce8c9b4cc999cc998ccccccc9898cc
"C:\Users\user\UI-TARS-desktop\public\kelly\mid\mid-left.jpeg","mid-left.jpeg","C:\Users\user\UI-TARS-desktop\public\kelly\mid",SUSPICIOUS,40.0,110,"head and shoulders without chair.png",1920x1071,359.35,e659cc659f66d99639999873ca30399ed831399b9b312c9bc73864cccc616664
"C:\Users\user\UI-TARS-desktop\public\kelly\out\out-left.jpeg","out-left.jpeg","C:\Users\user\UI-TARS-desktop\public\kelly\out",IMPOSTER,29.25,120,"close up of kellys eyes.png",1920x1071,298.89,e66629ced99992316d99c19c2666e6648ca663d833319ce74e33f1990d9cf866
"C:\Users\user\UI-TARS-desktop\public\kelly\out\out-right.jpeg","out-right.jpeg","C:\Users\user\UI-TARS-desktop\public\kelly\out",IMPOSTER,29.0,121,"profile of kelly.png",1920x1071,307.75,e666099bd99992646dd9c6993766f32199b6664932299c866302f08d8dddf933
"C:\Users\user\UI-TARS-desktop\public\kelly\mid\mid-right.jpeg","mid-right.jpeg","C:\Users\user\UI-TARS-desktop\public\kelly\mid",SUSPICIOUS,52.75,97,"facing to the left.png",1920x1071,355.83,f359cf309f33ccc364cc5cf4cc661ccf99383cc9cf1c38c18b2c32c9cb303993
"C:\Users\user\UI-TARS-desktop\public\kelly\choices\choice_left.png","choice_left.png","C:\Users\user\UI-TARS-desktop\public\kelly\choices",GOOD,69.25,80,"Curious Kelly in final pose in Chair - UI elements will go on the side rails - Copy.png",1344x768,825.02,b119c31398664c64b3c6ce661c7899c6cc9bccd9198c999ed9999918d9db6d99
"C:\Users\user\UI-TARS-desktop\public\kelly\choices\choice_right.png","choice_right.png","C:\Users\user\UI-TARS-desktop\public\kelly\choices",GOOD,62.75,87,"Curious Kelly in final pose in Chair - UI elements will go on the side rails - Copy.png",1344x768,856.43,b71be2f11e67c8e6e0cc9e2ec9c4d9929d19d9939999991bc991199b261962e1
"C:\Users\user\UI-TARS-desktop\test_kelly_character_consistent.png","test_kelly_character_consistent.png","C:\Users\user\UI-TARS-desktop",SUSPICIOUS,45.75,104,"slightly turning her head.png",896x1280,1614.04,b8d3998b41fc4bc44e6da63c369f67316b785b239732963233336b21692592c6
"C:\Users\user\UI-TARS-desktop\public\kelly\day-001-perfect\q1\kelly-examining-leaf.png","kelly-examining-leaf.png","C:\Users\user\UI-TARS-desktop\public\kelly\day-001-perfect\q1",IMPOSTER,31.0,119,"facing to the left.png",1344x768,1392.35,ca01df61bd4e6da3946aa2df95a6ca99b26076cc9b1b924d924f0ed1e4179a15
"C:\Users\user\UI-TARS-desktop\public\kelly\day-001-perfect\q3\kelly-roots.png","kelly-roots.png","C:\Users\user\UI-TARS-desktop\public\kelly\day-001-perfect\q3",IMPOSTER,34.5,115,"head and shoulders without chair.png",1344x768,1424.71,f34db54c4f1cb3917a22ca66a5f75d620781ac5bd82c908ce4e29b64ee47073b
"C:\Users\user\UI-TARS-desktop\public\kelly\day-001-perfect\hook\kelly-forest-welcome.png","kelly-forest-welcome.png","C:\Users\user\UI-TARS-desktop\public\kelly\day-001-perfect\hook",IMPOSTER,31.5,118,"close up of kellys eyes.png",1344x768,1168.68,927dd37dcda6cda61c1cb51ccda05c98a2d80d216879b4b41f2767f326357252
"C:\Users\user\UI-TARS-desktop\public\kelly\day-001-perfect\wisdom\kelly-wisdom-tree.png","kelly-wisdom-tree.png","C:\Users\user\UI-TARS-desktop\public\kelly\day-001-perfect\wisdom",IMPOSTER,34.0,116,"profile of kelly.png",1344x768,1212.12,e6656e691a9b2c27024bc4e7f46755e95768cf784f5a53d2f0c251c2314eb11c
"C:\Users\user\UI-TARS-desktop\public\kelly\day-001-perfect\q2\kelly-thinking-tree.png","kelly-thinking-tree.png","C:\Users\user\UI-TARS-desktop\public\kelly\day-001-perfect\q2",IMPOSTER,37.75,112,"profile of kelly.png",1344x768,1292.42,c8c36d9cd319206789b2b0d3cf33e4d891cccca6cc4619cc6fbc323837767a3a
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\001\lesson-1-bg.png","lesson-1-bg.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\001",IMPOSTER,20.5,129,"close up of face.jpeg",1344x768,1280.84,9d1ea359668654899c623d376f6541c991dbe6664b2162e8109e6737cfc99b31
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\001\lesson-1-guide-point.png","lesson-1-guide-point.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\001",IMPOSTER,35.0,115,"Curious Kelly in final pose in Chair - UI elements will go on the side rails - Copy.png",768x1344,1259.32,8597c5834e6e4b6ccf2c663294b294c9796bd966698694cd73ec52a633069379
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\001\lesson-1-hero.png","lesson-1-hero.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\001",SUSPICIOUS,47.0,103,"close up of kellys eyes.png",1344x768,1149.7,9b3319b3ecd966db4ecde9cc48c9f4c639ccccca93c66b3430c74ed82045c8cc
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\001\lesson-1-reaction.png","lesson-1-reaction.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\001",IMPOSTER,24.25,125,"Curious Kelly in final pose in Chair - UI elements will go on the side rails - Copy.png",1024x1024,1240.54,c19fe1994b601c663c61275b0b67ca1f798e9ce3c99b62ccdb999de4b8916026
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\002\lesson-2-hero.png","lesson-2-hero.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\002",IMPOSTER,24.0,126,"close up of kellys eyes.png",1344x768,938.91,a6640a669999f6e91c86d99959b3998e13998cf7fb4c053356cda7911127a333
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\002\lesson-2-reaction.png","lesson-2-reaction.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\002",GOOD,60.75,89,"facing to the left.png",1024x1024,1222.82,f199d399863188668ce658ce4e66e334d0e68d961cceb399cc9bcd924d98d9c9
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\002\lesson-2-prop.png","lesson-2-prop.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\002",IMPOSTER,26.0,124,"close up of kellys eyes.png",1344x768,893.24,9c1e854343c382d8a3f1d5a241e1c3c743c1e6073c3d3e3e1e1e6e9e3c3e38fc
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\001\lesson-1-prop.png","lesson-1-prop.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\001",IMPOSTER,30.5,119,"profile of kelly.png",1344x768,1082.98,c346e5a53ca91c3b3c9ab8cd66e5d3284dae98632377e3a6672c1c7e1872a419
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\002\lesson-2-guide-point.png","lesson-2-guide-point.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\002",SUSPICIOUS,51.75,98,"Curious Kelly in final pose in Chair - UI elements will go on the side rails - Copy.png",768x1344,1077.89,e392d39fc6694861d1e47196271ae0f97a49960f61660e568d9e19d8ceb5259b
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\002\lesson-2-bg.png","lesson-2-bg.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\002",SUSPICIOUS,40.0,110,"close up of kellys eyes.png",1344x768,891.59,911585dda7d5ec491b23e36ee3df1002e0dea1d6500ce878d3187f5490abeef4
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\003\lesson-3-bg.png","lesson-3-bg.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\003",SUSPICIOUS,41.25,108,"close up of kellys eyes.png",1344x768,911.12,95788578e578e1b5119ce261e9930a65e98ac1c62e47f99be6631995e22de62d
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\003\lesson-3-hero.png","lesson-3-hero.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\003",IMPOSTER,26.5,123,"close up of kellys eyes.png",1344x768,741.93,d6668932a999aaa2589950b9366675627773b646a3955db3888cb999caa27ed8
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\003\lesson-3-prop.png","lesson-3-prop.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\003",SUSPICIOUS,44.75,105,"slightly turning her head.png",1344x768,1018.36,f0e0d98326c7f332ce99370cc332d4eccf31a471c7338615cb3c2711d8e52f99
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\003\lesson-3-guide-point.png","lesson-3-guide-point.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\003",IMPOSTER,37.75,112,"slightly turning her head.png",768x1344,959.1,a1cc9b190f336ce330c7b38c61199e339e566ce3cf6f949e6989c94c36963321
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\003\lesson-3-reaction.png","lesson-3-reaction.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\003",SUSPICIOUS,47.0,103,"head and shoulders without chair.png",1024x1024,1117.55,f1ceb38e4b39cf3184912cd3be6b878b58eec666699d3c46a6cc318c3226b131
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\004\lesson-4-bg.png","lesson-4-bg.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\004",SUSPICIOUS,40.0,110,"close up of kellys eyes.png",1344x768,1201.76,9990ca4866673633993e99cd6ccd26269b3349d94ee4b666799b198d966c6632
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\004\lesson-4-guide-point.png","lesson-4-guide-point.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\004",IMPOSTER,26.5,123,"facing to the left.png",768x1344,1126.83,919993713e663cc661d86319ca359ce6784b13bc2f81f6c9c6662d26d196c9d9
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\004\lesson-4-hero.png","lesson-4-hero.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\004",IMPOSTER,36.0,114,"close up of kellys eyes.png",1344x768,1229.67,9266197339cce6724cc6b19c6e698cceb3996c6790cc6f331466eb1969a69619
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\005\lesson-5-bg.png","lesson-5-bg.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\005",IMPOSTER,22.5,127,"close up of kellys eyes.png",1344x768,567.13,de0132ab21fe5d552cabc9682358d62f2a45b4ca4b18b6d957b2a967d2b46d52
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\004\lesson-4-reaction.png","lesson-4-reaction.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\004",IMPOSTER,25.0,125,"close up of kellys eyes.png",1024x1024,1143.32,9191291b4b654a6560c6664936670d26234eda666c96d79937b999e56d9dd999
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\005\lesson-5-guide-point.png","lesson-5-guide-point.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\005",SUSPICIOUS,49.25,100,"Curious Kelly in final pose in Chair - UI elements will go on the side rails - Copy.png",768x1344,980.64,b18c5324cce3a719ce334cc7866758e7b30c5496319c39996a699733665ea733
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\005\lesson-5-hero.png","lesson-5-hero.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\005",IMPOSTER,38.25,111,"close up of kellys eyes.png",1344x768,595.78,f3330fc198cc473b8cccd9cc8c633312733998676798933348cef7310663f39c
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\005\lesson-5-prop.png","lesson-5-prop.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\005",IMPOSTER,31.75,118,"profile of kelly.png",1344x768,771.06,e66149b699269cb64c990589d991326e67cf8d818dd83a4db19d2e66766607f6
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\004\lesson-4-prop.png","lesson-4-prop.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\004",IMPOSTER,27.0,123,"close up of kellys eyes.png",1344x768,1088.84,c233e99b38665a4fd19cd7231d0b394dced0c3b0318c1c634e28679e72e76e63
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\005\lesson-5-reaction.png","lesson-5-reaction.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\005",GOOD,68.5,81,"head and shoulders without chair.png",1024x1024,1050.56,b593439bd26cce24cc32f40399e3cc3609e7dc9318c5d88dccc999acddda91cc
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\006\lesson-6-bg.png","lesson-6-bg.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\006",SUSPICIOUS,39.5,110,"close up of kellys eyes.png",1344x768,1267.49,cc58cc3c6f665a925ca4f681e580690cca2d3cda678e1b6bd43aede46a4371b6
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\006\lesson-6-guide-point.png","lesson-6-guide-point.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\006",IMPOSTER,31.5,118,"head and shoulders without chair.png",768x1344,1329.68,90fbb9957b44d43d10705f83e9072966e1eb60c942587f283e629ae7aab69297
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\006\lesson-6-prop.png","lesson-6-prop.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\006",IMPOSTER,25.75,124,"Curious Kelly in final pose in Chair - UI elements will go on the side rails - Copy.png",1344x768,1256.06,9684b918d3e1d329d83b8bea9bc8d114b8d25f1a61da983a67423adb9c3de435
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\006\lesson-6-hero.png","lesson-6-hero.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\006",IMPOSTER,27.5,122,"close up of kellys eyes.png",1344x768,1253.35,9264e45130e6c9f78ce7459ec48e1e89d84339e11713c96b9971a9a565db9ed8
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\006\lesson-6-reaction.png","lesson-6-reaction.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\006",IMPOSTER,27.0,123,"profile of kelly.png",1024x1024,1361.67,c61be71c9c189c65c4c694ad13bd1abcfabeb0217b03e702bf22603634e63e7a
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\007\lesson-7-guide-point.png","lesson-7-guide-point.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\007",IMPOSTER,30.0,120,"Curious Kelly in final pose in Chair - UI elements will go on the side rails - Copy.png",768x1344,1183.34,c59ad2b36e4d39ec39a53352963ad66d2e52866c6344c19c701bc65b2f6bc662
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\007\lesson-7-hero.png","lesson-7-hero.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\007",IMPOSTER,38.75,111,"close up of kellys eyes.png",1344x768,1172.63,93331b3324cc66264ca76dc80732e34e68d98636738c0d3bf35a4998fded8759
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\007\lesson-7-bg.png","lesson-7-bg.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\007",IMPOSTER,33.5,116,"close up of kellys eyes.png",1344x768,1146.97,9ccc976666656109c9db98523256e4e7cda91b3972d646c019b9b32d66e65cd1
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\007\lesson-7-prop.png","lesson-7-prop.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\007",IMPOSTER,33.0,117,"close up of kellys eyes.png",1344x768,1195.48,c39dc34938322c36e36d61a6e3ef7c9b32cb9cc30059e978cdddcc87ed4c8808
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\007\lesson-7-reaction.png","lesson-7-reaction.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\007",IMPOSTER,30.0,120,"close up of kellys eyes.png",1024x1024,1191.23,c59165996a584b67e62652c630611f6e6be7ca16c497bd38438df9194d98dc99
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\008\lesson-8-bg.png","lesson-8-bg.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\008",IMPOSTER,35.0,115,"profile of kelly.png",1344x768,1283.14,dea1ff80255e30eb178678b4836739cbf4a48c8c7843c6609fb4790f84706fec
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\008\lesson-8-guide-point.png","lesson-8-guide-point.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\008",IMPOSTER,31.5,118,"Curious Kelly in final pose in Chair - UI elements will go on the side rails - Copy.png",768x1344,1162.71,b581b5919a750e7cc1af18e56932d9f60c9eea9978c973246fe66b5362094a26
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\008\lesson-8-hero.png","lesson-8-hero.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\008",IMPOSTER,24.25,125,"Curious Kelly in final pose in Chair - UI elements will go on the side rails - Copy.png",1344x768,1126.44,817baf6a486476969f80286993997d9484f8ca4f397cc3a13c5ec9b9025df2cd
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\008\lesson-8-prop.png","lesson-8-prop.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\008",SUSPICIOUS,39.75,110,"slightly turning her head.png",1344x768,1155.14,f1f4f4a7f5b38a139e4b315df1b20e761accd3697261e8449a06114d3279c36c
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\009\lesson-9-bg.png","lesson-9-bg.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\009",IMPOSTER,25.75,124,"close up of kellys eyes.png",1344x768,1301.69,9a67ad67749a34ae23a83a5875a4af09605217dca5a9f252d81d25e69b4a6bb5
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\008\lesson-8-reaction.png","lesson-8-reaction.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\008",IMPOSTER,33.0,117,"head and shoulders without chair.png",1024x1024,1248.45,abd8eb980b258636e8cd7e615f8608e6a498c9c69ec94d98d239ed991d6e069b
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\009\lesson-9-guide-point.png","lesson-9-guide-point.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\009",SUSPICIOUS,50.75,99,"Curious Kelly in final pose in Chair - UI elements will go on the side rails - Copy.png",1344x768,1191.25,b83998f0c6c669e130c7ce66c4c3cd4f31f26763cd8ce718c78fc63146318e53
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\009\lesson-9-hero.png","lesson-9-hero.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\009",IMPOSTER,30.25,119,"Curious Kelly in final pose in Chair - UI elements will go on the side rails - Copy.png",1344x768,1129.14,877188737c8e7b87805f3c80c2ce3dd9d1106ffbe88f81707c1493a93d9bca15
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\010\lesson-10-guide-point.png","lesson-10-guide-point.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\010",SUSPICIOUS,39.5,110,"head and shoulders without chair.png",768x1344,1186.58,bcc9e1b903748772fc6976c3119329b3568f760aa15c2735dfb356a2a808e58b
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\010\lesson-10-bg.png","lesson-10-bg.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\010",IMPOSTER,20.75,129,"close up of face.jpeg",1344x768,1307.96,8b46ae5433f960ebec0c0fa06037d82b6793c77c78293cc3cb6a349479878b79
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\009\lesson-9-reaction.png","lesson-9-reaction.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\009",IMPOSTER,33.25,116,"close up of kellys eyes.png",1024x1024,1222.97,9519b5d9b1e64666d97a229cdab6f8d406997ab982197cb1e0702345be7ce246
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\009\lesson-9-prop.png","lesson-9-prop.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\009",IMPOSTER,28.0,122,"Curious Kelly in final pose in Chair - UI elements will go on the side rails - Copy.png",1344x768,1168.26,92a892a81e334d53c5ec266cd2257866b59f01cdc6e39890cd8c57798feef09b
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\010\lesson-10-hero.png","lesson-10-hero.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\010",IMPOSTER,21.75,128,"close up of kellys eyes.png",1344x768,1103.18,8a373a9555cc662a98566b8d940a4bcc60b51f4e6110dce72d1ed3d96ca5fa5d
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\010\lesson-10-reaction.png","lesson-10-reaction.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\010",SUSPICIOUS,45.75,104,"Curious Kelly in final pose in Chair - UI elements will go on the side rails - Copy.png",1024x1024,1191.99,b693a19a0e6c14e9de696187cb0687d698f4599679a3c99b8999159998f14b9b
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\010\lesson-10-prop.png","lesson-10-prop.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\010",IMPOSTER,34.0,116,"Curious Kelly in final pose in Chair - UI elements will go on the side rails - Copy.png",1344x768,1122.74,c748f7590a7668b63a91476b3d2f48b02bd74d8db468489ebe5dc9c29c1e4895
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\011\lesson-11-bg.png","lesson-11-bg.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\011",IMPOSTER,30.75,119,"close up of kellys eyes.png",1344x768,609.76,85d53e177268c5e03e1f84596ad697934530bb7645a2bb16453d2c31df672389
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\011\lesson-11-hero.png","lesson-11-hero.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\011",IMPOSTER,35.0,115,"profile of kelly.png",1344x768,691.08,e366263338cc62768c63d99c8d3398cef9998ce6d8cc8e713366c3999ccc899c
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\011\lesson-11-guide-point.png","lesson-11-guide-point.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\011",SUSPICIOUS,53.25,96,"Curious Kelly in final pose in Chair - UI elements will go on the side rails - Copy.png",768x1344,985.6,b79c3d339a61621dcf329db298e774c724cc8d4c4a5c22b4b3995998989774cd
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\011\lesson-11-prop.png","lesson-11-prop.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\011",SUSPICIOUS,44.25,105,"profile of kelly.png",1344x768,750.31,e22313319e72676381b66c669ccc409cb11fcda1339cccd936639f6462668edf
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\011\lesson-11-reaction.png","lesson-11-reaction.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\011",SUSPICIOUS,50.0,100,"slightly turning her head.png",1024x1024,913.24,b71cd39ccc332c33dac3f4c92d0c964ea0e2690c9649e2f26b379315f2b14f63
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\012\lesson-12-hero.png","lesson-12-hero.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\012",SUSPICIOUS,42.75,107,"facing to the left.png",1344x768,956.78,9337a6730ccc0cccdd53c09c089959ccd799ac1938cc5f99dd4fa9b12a995979
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\012\lesson-12-bg.png","lesson-12-bg.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\012",IMPOSTER,36.25,113,"close up of face.jpeg",1344x768,1194.96,999182707666599bf49986866c99649ee239e1e7609b016f9c67cc5b6e69c627
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\012\lesson-12-guide-point.png","lesson-12-guide-point.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\012",SUSPICIOUS,51.5,98,"Curious Kelly in final pose in Chair - UI elements will go on the side rails - Copy.png",768x1344,1095.31,a49db69bf2c8cb65d9604c238cb69cdeb1ced18e4b904d916c19b41932b9733d
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\012\lesson-12-prop.png","lesson-12-prop.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\012",IMPOSTER,37.0,113,"facing to the left.png",1344x768,929.42,9333a333ccc74ccc1dcca399990d4d866a5aa165a7a65e336963e736b611187b
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\013\lesson-13-hero.png","lesson-13-hero.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\013",IMPOSTER,28.75,121,"profile of kelly.png",1344x768,661.41,e66c3ee61999266699999199dcc399993f33cccc3331c8261b99d9330ccce731
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\013\lesson-13-bg.png","lesson-13-bg.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\013",IMPOSTER,32.75,117,"close up of kellys eyes.png",1344x768,691.42,df806f4b20771dc3e80b1494236a9a307d1f00eafa850d7af6b9095df4f0cb8f
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\012\lesson-12-reaction.png","lesson-12-reaction.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\012",SUSPICIOUS,49.25,100,"Curious Kelly in final pose in Chair - UI elements will go on the side rails - Copy.png",1024x1024,1071.84,a6d9a619b32409360ce39cc6b1ce99984c994dd9b089b19d57495b29ee33f7e2
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\013\lesson-13-guide-point.png","lesson-13-guide-point.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\013",SUSPICIOUS,49.5,100,"facing to the left.png",768x1344,1001.49,f1c9669d9a051b62c0349d272fd3c0c91dcd7196c84e2fbdf19e724c2719bb24
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\013\lesson-13-prop.png","lesson-13-prop.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\013",IMPOSTER,31.5,118,"slightly turning her head.png",1344x768,710.39,a3371ba1f9d9e666cccc8e981cc905dc999189cea38c667b61495c93fd968b22
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\013\lesson-13-reaction.png","lesson-13-reaction.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\013",IMPOSTER,35.75,114,"head and shoulders without chair.png",1024x1024,995.61,e6d878cc7f259766dc260f93c93bb39893e1c8f80ccbd88c9ccfc988c8f8640c
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\014\lesson-14-hero.png","lesson-14-hero.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\014",IMPOSTER,27.0,123,"close up of kellys eyes.png",1344x768,821.9,92661e73cd4a7227c01f599cc799b4ce49999c87598ccb0d3687c9c98cdb5393
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\014\lesson-14-guide-point.png","lesson-14-guide-point.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\014",SUSPICIOUS,50.25,99,"head and shoulders without chair.png",768x1344,1060.74,f699e99c8b293633cc779966c9a2339eced996699849718699d89898b0897959
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\014\lesson-14-prop.png","lesson-14-prop.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\014",IMPOSTER,31.75,118,"close up of kellys eyes.png",1344x768,920.94,9733553b8cc75a329990498c8ccc767cb39c98c97266b0c773cc9c995c199e7c
"C:\Users\user\UI-TARS-desktop\public\kelly\lessons\014\lesson-14-bg.png","lesson-14-bg.png","C:\Users\user\UI-TARS-desktop\public\kelly\lessons\014",IMPOSTER,25.0,125,"close up of kellys eyes.png",1344x768,972.09,9b6bb14953184eb2b6d6b4945a27ba67693d3b0c684f6cf3bf01454b48693b48
